LOINC Code,Query,Name,Predicted Score,Actual Score
50839-0,bilirubin in plasma,calcium creatinine molar ratio 24 hour urine,0.1452953298009632,0.095177785
9051-4,bilirubin in plasma,calcium intake mole time 24 hour,0.1452953298009632,0.047935754
71669-6,bilirubin in plasma,blast leukocyte pure number fraction blood manual count,0.1452953298009632,0.09005003
52041-1,bilirubin in plasma,blood glucose monitor attachment,0.1452953298009632,0.044375595
59473-9,bilirubin in plasma,calcium ionized mass volume adjusted ph 7 4 venous blood ion selective membrane electrode ise,0.1452953298009632,0.08543636
45389-4,bilirubin in plasma,calcium carbonate crystal area urine sediment microscopy low power field,0.1452953298009632,0.06351282
33374-0,bilirubin in plasma,blast leukocyte synovial fluid,0.1452953298009632,0.071119666
21645-7,bilirubin in plasma,cacna1s gene mutation tested blood tissue molecular genetics method nominal,0.1452953298009632,0.05137194
50179-1,bilirubin in plasma,calcitonin calcium pentagastrin challenge panel serum plasma,0.1452953298009632,0.15240504
49935-0,bilirubin in plasma,calcium ionized calcium total corrected albumin serum plasma,0.1452953298009632,0.16562796
2003-2,bilirubin in plasma,deprecated calcium,0.08066121502317082,0.044187725
18488-7,bilirubin in plasma,calcium mass volume 24 hour urine,0.08066121502317082,0.07001871
50836-6,bilirubin in plasma,calcium mole mass hair,0.08066121502317082,0.043505322
99898-9,bilirubin in plasma,calcium oxalate dihydrate crystal area urine sediment computer assisted method,0.08066121502317082,0.056690115
99897-1,bilirubin in plasma,calcium oxalate dihydrate crystal presence urine sediment computer assisted method,0.08066121502317082,0.05005127
61435-4,bilirubin in plasma,deprecated deprecated calcium intake daily protocol phenx,0.08066121502317082,0.046449114
35675-8,bilirubin in plasma,calcium mass volume urine collected unspecified duration,0.08066121502317082,0.06262031
48215-8,bilirubin in plasma,crab triggered leukotriene release mass volume leukocyte,0.08066121502317082,0.07600933
40084-6,bilirubin in plasma,calcium mass volume serum plasma 36 hour post xxx challenge,0.08066121502317082,0.17447992
40067-1,bilirubin in plasma,calcium mass volume serum plasma baseline,0.08066121502317082,0.17538506
16520-9,bilirubin in plasma,calcium mole volume urine 2nd specimen post xxx challenge,0.08066121502317082,0.0604235
5775-2,bilirubin in plasma,calcium phosphate crystal presence urine sediment light microscopy,0.08066121502317082,0.058524862
16271-9,bilirubin in plasma,calcium mass volume serum plasma 30 minute post xxx challenge,0.08066121502317082,0.17342219
99899-7,bilirubin in plasma,calcium oxalate dihydrate crystal volume urine sediment computer assisted method,0.08066121502317082,0.07356844
54366-0,bilirubin in plasma,calcium ionized mole volume adjusted ph 7 4 cord blood,0.08066121502317082,0.08355782
42593-4,bilirubin in plasma,calcium mole volume capillary blood,0.08066121502317082,0.07366279
40073-9,bilirubin in plasma,calcium mass volume serum plasma 5 hour post xxx challenge,0.08066121502317082,0.17364162
50838-2,bilirubin in plasma,calcium ionized mole volume adjusted ph 7 4 body fluid,0.08066121502317082,0.075195774
40068-9,bilirubin in plasma,calcium mass volume serum plasma 45 minute post xxx challenge,0.08066121502317082,0.17205215
38251-5,bilirubin in plasma,calcium oxalate mass time 24 hour urine,0.08066121502317082,0.045821898
16512-6,bilirubin in plasma,calcium ionized mole volume serum plasma 2nd specimen post xxx challenge,0.08066121502317082,0.17475826
53296-0,bilirubin in plasma,calcium oxalate crystal volume urine computer assisted method,0.08066121502317082,0.07433538
13959-2,bilirubin in plasma,calcium ionized mole volume serum plasma calculation,0.08066121502317082,0.19317302
9467-2,bilirubin in plasma,calcium mass volume water,0.08066121502317082,0.04728395
40243-8,bilirubin in plasma,calcium mole volume serum plasma 20 hour post xxx challenge,0.08066121502317082,0.17214753
16270-1,bilirubin in plasma,calcium mass volume serum plasma 1 hour post xxx challenge,0.08066121502317082,0.17649542
33791-5,bilirubin in plasma,calcium mole volume urine 5th specimen post xxx challenge,0.08066121502317082,0.061113086
99894-8,bilirubin in plasma,calcium oxalate monohydrate crystal presence urine sediment computer assisted method,0.08066121502317082,0.050417956
29276-3,bilirubin in plasma,calcium presence urine,0.08066121502317082,0.052604612
46093-1,bilirubin in plasma,calcium ionized mole volume dialysis fluid,0.08066121502317082,0.072039455
27916-6,bilirubin in plasma,calcium mass volume serum plasma 2nd specimen post xxx challenge,0.08066121502317082,0.17491436
18186-7,bilirubin in plasma,calcium mass time 12 hour urine,0.08066121502317082,0.061408564
40245-3,bilirubin in plasma,calcium mole volume serum plasma 36 hour post xxx challenge,0.08066121502317082,0.17304486
32137-2,bilirubin in plasma,calcium phosphate total stone,0.08066121502317082,0.046853375
40074-7,bilirubin in plasma,calcium mass volume serum plasma 6 hour post xxx challenge,0.08066121502317082,0.17637952
47836-2,bilirubin in plasma,deprecated carnitine acyltransferase enzymatic activity mass leukocyte,0.08066121502317082,0.0858822
12511-2,bilirubin in plasma,calcium mass volume 4 hour urine,0.08066121502317082,0.07506185
13448-6,bilirubin in plasma,calcium osmolality ratio serum plasma,0.08066121502317082,0.18081768
40241-2,bilirubin in plasma,calcium mole volume serum plasma 14 hour post xxx challenge,0.08066121502317082,0.17391956
40075-4,bilirubin in plasma,calcium mass volume serum plasma 6 5 hour post xxx challenge,0.08066121502317082,0.17594549
32155-4,bilirubin in plasma,basophil eosinophil monocyte leukocyte blood automated count,0.05801012210940984,0.0937225
13520-2,bilirubin in plasma,deprecated basophil 100 leukocyte body fluid manual count,0.05801012210940984,0.09337985
24049-9,bilirubin in plasma,alpha galactosidase enzymatic activity mass leukocyte,0.05801012210940984,0.09275111
13519-4,bilirubin in plasma,basophil leukocyte cerebral spinal fluid manual count,0.05801012210940984,0.08798652
87543-5,bilirubin in plasma,beta n acetylhexosaminidase beta n acetylhexosaminidase reflex hexa gene panel enzymatic activity mass leukocyte,0.05801012210940984,0.05634401
48211-7,bilirubin in plasma,beef triggered leukotriene release mass volume leukocyte,0.05801012210940984,0.076671846
21094-8,bilirubin in plasma,basophil leukocyte sputum manual count,0.05801012210940984,0.088357426
48198-6,bilirubin in plasma,amoxicillin triggered leukotriene release mass volume leukocyte,0.05801012210940984,0.08554183
71675-3,bilirubin in plasma,basophil leukocyte pure number fraction blood manual count,0.05801012210940984,0.108345166
47550-9,bilirubin in plasma,adenosine deaminase entitic catalytic activity leukocyte,0.05801012210940984,0.082959406
69910-8,bilirubin in plasma,basophil mast cell leukocyte body fluid,0.05801012210940984,0.08038154
48220-8,bilirubin in plasma,oat triggered leukotriene release mass volume leukocyte,0.05801012210940984,0.07680888
70219-1,bilirubin in plasma,basic metabolic 2008 panel ionized calcium serum plasma,0.05801012210940984,0.1650337
24071-3,bilirubin in plasma,beta n acetylhexosaminidase b beta n acetylhexosaminidase total leukocyte,0.05801012210940984,0.0618879
24073-9,bilirubin in plasma,beta n acetylhexosaminidase b enzymatic activity mass leukocyte,0.05801012210940984,0.09314922
71631-6,bilirubin in plasma,basophil leukocyte pure number fraction peritoneal fluid manual count,0.05801012210940984,0.10038531
79451-1,bilirubin in plasma,adenosine deaminase enzymatic activity mass leukocyte,0.05801012210940984,0.08592267
69913-2,bilirubin in plasma,basophil mast cell leukocyte cerebral spinal fluid,0.05801012210940984,0.0765161
24068-9,bilirubin in plasma,beta mannosidase enzymatic activity mass leukocyte,0.05801012210940984,0.0947443
48255-4,bilirubin in plasma,giant ragweed triggered leukotriene release mass volume leukocyte,0.05801012210940984,0.08297177
24065-5,bilirubin in plasma,beta glucuronidase enzymatic activity mass leukocyte,0.05801012210940984,0.09978358
48299-2,bilirubin in plasma,new coccine triggered leukotriene release mass volume leukocyte,0.044429765451561576,0.08180526
40002-8,bilirubin in plasma,glucose mass volume serum plasma 80 minute post xxx challenge,0.044429765451561576,0.17911541
75585-0,bilirubin in plasma,comment fetal prader willi syndrome risk text plasma cell free wbc dna dosage chromosome specific cfdna narrative,0.044429765451561576,0.14253446
54255-5,bilirubin in plasma,glucose mole volume serum plasma 6 minute post dose glucagon,0.044429765451561576,0.17636812
48284-4,bilirubin in plasma,pancuronium triggered leukotriene release mass volume leukocyte,0.044429765451561576,0.08985836
50215-3,bilirubin in plasma,glucose mass volume serum plasma 5th specimen,0.044429765451561576,0.19454736
55507-8,bilirubin in plasma,somatotropin mass volume serum plasma 2 hour post dose glucose,0.044429765451561576,0.15846543
71609-2,bilirubin in plasma,macrophage leukocyte pure number fraction pleural fluid manual count,0.044429765451561576,0.07496335
16912-8,bilirubin in plasma,glucose presence urine 9th specimen post xxx challenge,0.044429765451561576,0.04785218
12627-6,bilirubin in plasma,glucose mass volume serum plasma 15th specimen post xxx challenge,0.044429765451561576,0.18465778
4659-9,bilirubin in plasma,leukocyte phosphatase enzymatic activity volume leukocyte,0.044429765451561576,0.10293679
47275-3,bilirubin in plasma,s100 calcium binding protein b mass volume serum,0.044429765451561576,0.07771569
20408-1,bilirubin in plasma,leukocyte volume urine test strip,0.044429765451561576,0.095052905
6747-0,bilirubin in plasma,glucose presence urine test strip 1 hour post 50 g lactose po,0.044429765451561576,0.05510125
54274-6,bilirubin in plasma,glucose mole volume serum plasma 30 minute post dose ornithine alpha ketoglutarate,0.044429765451561576,0.18071713
18342-6,bilirubin in plasma,glucose mass volume serum plasma 3 hour post xxx challenge,0.044429765451561576,0.17976099
30120-0,bilirubin in plasma,igd lymphocyte volume leukocyte,0.044429765451561576,0.06870681
29331-6,bilirubin in plasma,glucose mass volume serum plasma 5 hour post xxx challenge,0.044429765451561576,0.18162753
26547-0,bilirubin in plasma,glucose presence urine test strip 2 hour post dose glucose,0.044429765451561576,0.058686484
806-0,bilirubin in plasma,leukocyte volume cerebral spinal fluid manual count,0.044429765451561576,0.08137365
40280-0,bilirubin in plasma,glucose mole volume serum plasma 3 hour post dose lactose po,0.044429765451561576,0.17676982
2186-5,bilirubin in plasma,cytochrome component oxidase enzymatic activity volume leukocyte,0.044429765451561576,0.08841199
40005-1,bilirubin in plasma,glucose mass volume serum plasma 110 minute post xxx challenge,0.044429765451561576,0.17989796
48206-7,bilirubin in plasma,lactalbumin alpha triggered leukotriene release mass volume leukocyte,0.044429765451561576,0.08946377
46090-7,bilirubin in plasma,leukocyte volume cerebral spinal fluid 4th tube,0.044429765451561576,0.08901061
92819-2,bilirubin in plasma,glucose mass volume serum plasma 10 minute post dose glucagon,0.044429765451561576,0.17639112
813-6,bilirubin in plasma,leukocyte volume synovial fluid automated count,0.044429765451561576,0.092592254
40169-5,bilirubin in plasma,glucose mole volume serum plasma 8 hour post xxx challenge,0.044429765451561576,0.17382342
75551-2,bilirubin in plasma,fetal trisomy 13 risk likelihood based plasma cell free wbc dna dosage chromosome specific cfdna narrative,0.044429765451561576,0.15128586
27861-4,bilirubin in plasma,insulin unit volume serum plasma 3 hour post 75 g glucose po,0.044429765451561576,0.16658388
76670-9,bilirubin in plasma,glucose mole volume cerebral spinal fluid 2nd tube,0.044429765451561576,0.074779145
74802-0,bilirubin in plasma,glucose challenge hydrogen breath test interpretation exhaled gas,0.044429765451561576,0.05125542
18228-7,bilirubin in plasma,glucose 6 phosphate dehydrogenase presence tissue,0.044429765451561576,0.05507597
71597-9,bilirubin in plasma,lymphocyte leukocyte pure number fraction bronchial specimen manual count,0.044429765451561576,0.06952286
68545-3,bilirubin in plasma,nucleated erythrocyte leukocyte ratio synovial fluid,0.044429765451561576,0.076850116
40203-2,bilirubin in plasma,glucose mole volume serum plasma 9 minute post xxx challenge,0.044429765451561576,0.17583118
1491-0,bilirubin in plasma,glucose mass volume urine 30 minute post 100 g glucose po,0.044429765451561576,0.06679436
30267-9,bilirubin in plasma,glucose mole volume serum plasma 2 3 hour post dose glucose,0.044429765451561576,0.17971085
40030-9,bilirubin in plasma,glucose mass volume serum plasma 16 minute post xxx challenge,0.044429765451561576,0.1766511
32761-9,bilirubin in plasma,leukocyte presence specimen wet preparation,0.044429765451561576,0.06918304
55479-0,bilirubin in plasma,insulin mole volume serum plasma 7 minute post dose glucose iv,0.044429765451561576,0.18414888
48297-6,bilirubin in plasma,chromotrope 2b triggered leukotriene release mass volume leukocyte,0.044429765451561576,0.08071549
40168-7,bilirubin in plasma,glucose mole volume serum plasma 7 5 hour post xxx challenge,0.044429765451561576,0.17524451
95106-1,bilirubin in plasma,glucose mass volume serum plasma 3 hour post meal,0.044429765451561576,0.17131594
40004-4,bilirubin in plasma,glucose mass volume serum plasma 100 minute post xxx challenge,0.044429765451561576,0.17814326
50216-1,bilirubin in plasma,glucose mass volume serum plasma 6th specimen,0.044429765451561576,0.19480886
75561-1,bilirubin in plasma,fetal trisomy 21 risk likelihood based plasma cell free wbc dna dosage chromosome specific cfdna,0.044429765451561576,0.15057306
5565-7,bilirubin in plasma,terminal deoxyribonucleotidyl transferase unit volume leukocyte,0.044429765451561576,0.08629033
40001-0,bilirubin in plasma,glucose mass volume serum plasma 5 minute post xxx challenge,0.044429765451561576,0.17818257
40166-1,bilirubin in plasma,glucose mole volume serum plasma 6 5 hour post xxx challenge,0.044429765451561576,0.1754754
48187-9,bilirubin in plasma,chloramin triggered leukotriene release mass volume leukocyte,0.044429765451561576,0.08907305
94348-0,bilirubin in plasma,voltage gated calcium channel n type binding igg igm ab mole volume serum immunoassay,0.044429765451561576,0.081453495
100795-4,bilirubin in plasma,s100 calcium binding protein b mass volume body fluid,0.044429765451561576,0.05600122
53114-5,bilirubin in plasma,fasting glucose mole volume urine,0.044429765451561576,0.06386991
48302-4,bilirubin in plasma,indigo carmine triggered leukotriene release mass volume leukocyte,0.044429765451561576,0.08315411
48230-7,bilirubin in plasma,cat dander triggered leukotriene release mass volume leukocyte,0.044429765451561576,0.07481948
54248-0,bilirubin in plasma,glucose mole volume serum plasma 10 minute pre dose glucagon,0.044429765451561576,0.17656213
71619-1,bilirubin in plasma,mononuclear cell leukocyte pure number fraction synovial fluid manual count,0.044429765451561576,0.07843152
48268-7,bilirubin in plasma,minor determinant mixture triggered leukotriene release mass volume leukocyte,0.044429765451561576,0.089199096
10966-0,bilirubin in plasma,glucose presence urine test strip 2 5 hour post 75 g glucose po,0.044429765451561576,0.05922902
40163-8,bilirubin in plasma,glucose mole volume serum plasma 4 hour post xxx challenge,0.044429765451561576,0.17466916
53316-6,bilirubin in plasma,leukocyte presence urine automated,0.044429765451561576,0.059053242
75596-7,bilirubin in plasma,fetal 5p deletion risk interpretation based plasma cell free wbc dna dosage chromosome specific cfdna qualitative,0.044429765451561576,0.14366284
25666-9,bilirubin in plasma,glucose mole volume serum plasma 2 5 hour post dose glucose,0.044429765451561576,0.17557107
2353-1,bilirubin in plasma,glucose phosphate isomerase enzymatic activity volume serum,0.044429765451561576,0.11037289
40153-9,bilirubin in plasma,glucose mole volume serum plasma 5 minute post xxx challenge,0.044429765451561576,0.17084046
30405-5,bilirubin in plasma,leukocyte volume urine,0.044429765451561576,0.08455303
98020-1,bilirubin in plasma,leukocyte volume lower respiratory specimen manual count,0.044429765451561576,0.082016684
26779-9,bilirubin in plasma,glucose mass volume serum plasma 1 5 hour post dose lactose po,0.044429765451561576,0.17508703
26540-5,bilirubin in plasma,glucose mass volume urine 3 hour post dose glucose,0.044429765451561576,0.07299993
104877-6,bilirubin in plasma,hematocrit volume fraction blood 1 5 hour post dose glucose,0.044429765451561576,0.09402474
14811-4,bilirubin in plasma,leukocyte volume pericardial fluid manual count,0.044429765451561576,0.0993262
32782-5,bilirubin in plasma,leukocyte esterase nitrite presence urine test strip,0.044429765451561576,0.063286684
59814-4,bilirubin in plasma,glucose mole volume serum plasma 7 specimen,0.044429765451561576,0.18113382
1514-9,bilirubin in plasma,glucose mass volume serum plasma 2 hour post 100 g glucose po,0.044429765451561576,0.17925093
25664-4,bilirubin in plasma,glucose mass volume urine 1 hour post dose glucose,0.044429765451561576,0.0670678
20439-6,bilirubin in plasma,glucose mass volume serum plasma 30 minute post dose glucose,0.044429765451561576,0.18168263
71666-2,bilirubin in plasma,promyelocytes leukocyte pure number fraction blood manual count,0.044429765451561576,0.09362746
72604-2,bilirubin in plasma,insulin unit volume serum plasma 4 5 hour post 75 g glucose po,0.044429765451561576,0.16973384
16907-8,bilirubin in plasma,glucose presence urine 4th specimen post xxx challenge,0.044429765451561576,0.05048288
46406-5,bilirubin in plasma,somatotropin mass volume serum plasma 30 minute post 1 g kg glucose po,0.044429765451561576,0.15562966
40294-1,bilirubin in plasma,insulin mole volume serum plasma pre post dose glucose,0.044429765451561576,0.18007948
47761-2,bilirubin in plasma,somatotropin unit volume serum plasma 1 hour post dose glucose po,0.044429765451561576,0.15998814
40259-4,bilirubin in plasma,glucose mass volume serum plasma 10 5 hour post xxx challenge,0.044429765451561576,0.1813578
26778-1,bilirubin in plasma,glucose mass volume serum plasma 1 hour post dose lactose po,0.044429765451561576,0.17427139
1498-5,bilirubin in plasma,glucose mass volume serum plasma 10 minute post 0 5 g kg glucose iv,0.044429765451561576,0.17999162
48253-9,bilirubin in plasma,english plantain triggered leukotriene release mass volume leukocyte,0.044429765451561576,0.07775954
48281-0,bilirubin in plasma,sulfamethoxazole triggered leukotriene release mass volume leukocyte,0.044429765451561576,0.081225224
6759-5,bilirubin in plasma,glucose presence urine test strip 6 hour post 75 g glucose po,0.044429765451561576,0.055105463
34689-0,bilirubin in plasma,sulfatidase enzymatic activity volume leukocyte,0.044429765451561576,0.085320115
57350-1,bilirubin in plasma,glucose mass volume serum plasma 1 minute post xxx challenge,0.044429765451561576,0.1814748
1550-3,bilirubin in plasma,glucose mass volume serum plasma pre 12 hour fast,0.044429765451561576,0.17931764
54250-6,bilirubin in plasma,glucose mole volume serum plasma 15 minute pre dose glucagon,0.044429765451561576,0.17648588
21309-0,bilirubin in plasma,glucose mass volume serum plasma 45 minute post xxx challenge,0.044429765451561576,0.17640866
71618-3,bilirubin in plasma,macrophage leukocyte pure number fraction synovial fluid manual count,0.044429765451561576,0.0795284
1512-3,bilirubin in plasma,glucose mass volume serum plasma 1 minute post 0 5 g kg glucose iv,0.044429765451561576,0.18249854
27860-6,bilirubin in plasma,insulin unit volume serum plasma 2 hour post 75 g glucose po,0.044429765451561576,0.16732001
48984-9,bilirubin in plasma,glucose mass volume serum plasma 10 minute post dose glucose,0.044429765451561576,0.17864388
105102-8,bilirubin in plasma,leukocyte clump volume urine,0.044429765451561576,0.08806961
46405-7,bilirubin in plasma,somatotropin mass volume serum plasma 30 minute pre 1 g kg glucose po,0.044429765451561576,0.15656328
12657-3,bilirubin in plasma,glucose mass volume serum plasma 40 minute post xxx challenge,0.044429765451561576,0.18325561
50218-7,bilirubin in plasma,glucose mass volume serum plasma 9th specimen,0.044429765451561576,0.1921401
13351-2,bilirubin in plasma,leukocyte volume cerebral spinal fluid manual count,0.044429765451561576,0.09247235
105921-1,bilirubin in plasma,leukocyte volume urethra wet preparation,0.044429765451561576,0.07855425
75594-2,bilirubin in plasma,fetal 5p deletion risk likelihood based plasma cell free wbc dna dosage chromosome specific cfdna,0.044429765451561576,0.14585115
88365-2,bilirubin in plasma,glucose mass volume blood pre meal,0.044429765451561576,0.08155468
2349-9,bilirubin in plasma,glucose presence urine,0.044429765451561576,0.0547874
6883-3,bilirubin in plasma,glucose protein bound mass volume serum plasma,0.044429765451561576,0.19272526
61182-2,bilirubin in plasma,leukocyte volume corrected nucleated erythrocyte blood fetus,0.044429765451561576,0.10321258
10968-6,bilirubin in plasma,glucose presence urine test strip 4 5 hour post 75 g glucose po,0.044429765451561576,0.05746134
68431-6,bilirubin in plasma,leukocyte volume synovial fluid manual count,0.044429765451561576,0.08690801
75597-5,bilirubin in plasma,comment fetal 5p deletion risk text plasma cell free wbc dna dosage chromosome specific cfdna narrative,0.044429765451561576,0.13496104
21680-4,bilirubin in plasma,g6pd gene mutation found identifier blood tissue molecular genetics method nominal,0.044429765451561576,0.045531947
48271-1,bilirubin in plasma,tetracycline triggered leukotriene release mass volume leukocyte,0.044429765451561576,0.08106001
1630-3,bilirubin in plasma,somatotropin mass volume serum plasma 2 hour post 1 g kg glucose po,0.044429765451561576,0.155072
40222-2,bilirubin in plasma,glucose mole volume serum plasma 2 day post xxx challenge,0.044429765451561576,0.17676167
33765-9,bilirubin in plasma,leukocyte volume blood product unit platelet pheresis automated count,0.044429765451561576,0.100665174
71665-4,bilirubin in plasma,variant lymphocyte leukocyte pure number fraction blood manual count,0.044429765451561576,0.08267477
12636-7,bilirubin in plasma,glucose mass volume peritoneal dialysis fluid 7th specimen,0.044429765451561576,0.0833743
14770-2,bilirubin in plasma,fasting glucose mole volume capillary blood glucometer,0.044429765451561576,0.07823322
807-8,bilirubin in plasma,leukocyte volume pleural fluid automated count,0.044429765451561576,0.087183185
12637-5,bilirubin in plasma,glucose mass volume peritoneal dialysis fluid 8th specimen post xxx challenge,0.044429765451561576,0.07090942
40016-8,bilirubin in plasma,glucose mass volume serum plasma 18 hour post xxx challenge,0.044429765451561576,0.17933166
27353-2,bilirubin in plasma,glucose mean value mass volume blood estimated glycated hemoglobin,0.044429765451561576,0.107989326
12646-6,bilirubin in plasma,glucose mass volume serum plasma 1 hour post xxx challenge,0.044429765451561576,0.1856816
47666-3,bilirubin in plasma,insulin unit volume serum plasma 5 minute pre dose glucose,0.044429765451561576,0.17036071
1553-7,bilirubin in plasma,glucose mass volume serum plasma pre dose insulin iv,0.044429765451561576,0.18112111
75590-0,bilirubin in plasma,fetal angelman syndrome risk interpretation based plasma cell free wbc dna dosage chromosome specific cfdna qualitative,0.044429765451561576,0.1509517
62440-3,bilirubin in plasma,nucleated erythrocyte leukocyte ratio body fluid automated count,0.044429765451561576,0.07217304
58596-8,bilirubin in plasma,corticotropin mass volume plasma 3 hour post dose glucose,0.044429765451561576,0.24046844
2800-1,bilirubin in plasma,deprecated glucose phosphate isomerase enzymatic activity volume serum,0.044429765451561576,0.100200064
16913-6,bilirubin in plasma,fasting glucose presence urine,0.044429765451561576,0.04692742
6777-7,bilirubin in plasma,deprecated glucose mass volume serum plasma,0.044429765451561576,0.1728521
32825-2,bilirubin in plasma,leukocyte presence semen,0.044429765451561576,0.06549724
62239-9,bilirubin in plasma,leukocyte volume blood fetus automated count,0.044429765451561576,0.099168174
35054-6,bilirubin in plasma,leukocyte volume peritoneal fluid,0.044429765451561576,0.10532071
55352-9,bilirubin in plasma,glucose mole volume serum plasma 45 minute post 75 g glucose po,0.044429765451561576,0.17306095
9307-0,bilirubin in plasma,insulin mass volume serum plasma 30 minute post 75 g glucose po,0.044429765451561576,0.1545647
40007-7,bilirubin in plasma,glucose mass volume serum plasma 9 5 hour post xxx challenge,0.044429765451561576,0.179832
30404-8,bilirubin in plasma,leukocyte volume stool,0.044429765451561576,0.08344641
58413-6,bilirubin in plasma,nucleated erythrocyte leukocyte ratio blood automated count,0.044429765451561576,0.085907616
46222-6,bilirubin in plasma,glucose mole volume dialysis fluid 4 hour specimen,0.044429765451561576,0.0693928
40019-2,bilirubin in plasma,glucose mass volume serum plasma 20 hour post xxx challenge,0.044429765451561576,0.17872158
39479-1,bilirubin in plasma,glucose mole volume pericardial fluid,0.044429765451561576,0.070751734
25673-5,bilirubin in plasma,glucose mole volume serum plasma 45 minute post dose glucose,0.044429765451561576,0.17527235
54253-0,bilirubin in plasma,glucose mole volume serum plasma 4 minute post dose glucagon,0.044429765451561576,0.1757822
6291-9,bilirubin in plasma,complement ic3b receptor presence leukocyte,0.044429765451561576,0.076901086
16994-6,bilirubin in plasma,hydrogen expired gas volume fraction exhaled gas 5 hour post dose glucose,0.044429765451561576,0.06317645
53484-2,bilirubin in plasma,glucose mole volume serum plasma 30 minute pre dose betaxolol,0.044429765451561576,0.18522532
13608-5,bilirubin in plasma,insulin mass volume serum plasma 1 5 hour post 75 g glucose po,0.044429765451561576,0.15988474
47274-6,bilirubin in plasma,s100 calcium binding protein b mass volume cerebral spinal fluid,0.044429765451561576,0.05630664
44716-9,bilirubin in plasma,creatinine calcium mass ratio urine,0.044429765451561576,0.06859133
72649-7,bilirubin in plasma,glucose serum glucose peritoneal fluid molar concentration difference,0.044429765451561576,0.18189158
12724-1,bilirubin in plasma,voltage gated calcium channel igg ab unit volume serum,0.044429765451561576,0.09279566
50404-3,bilirubin in plasma,cell leukocyte identifier synovial fluid,0.044429765451561576,0.06466503
40018-4,bilirubin in plasma,glucose mass volume serum plasma 19 5 hour post xxx challenge,0.044429765451561576,0.17825384
50672-5,bilirubin in plasma,leukocyte toxic vacuole presence blood light microscopy,0.044429765451561576,0.10109893
16165-3,bilirubin in plasma,glucose mass volume serum plasma 10 specimen,0.044429765451561576,0.18405454
40193-5,bilirubin in plasma,glucose mole volume serum plasma pre meal,0.044429765451561576,0.17138928
97507-8,bilirubin in plasma,average glucose mass volume interstitial fluid reporting period,0.044429765451561576,0.08476121
12609-4,bilirubin in plasma,glucose mass volume peritoneal dialysis fluid 4 hour dwell specimen,0.044429765451561576,0.07064613
33768-3,bilirubin in plasma,leukocyte clump volume urine automated count,0.044429765451561576,0.09225547
56937-6,bilirubin in plasma,hydrogen expired gas volume fraction exhaled gas 30 minute post dose glucose,0.044429765451561576,0.06543266
51767-2,bilirubin in plasma,glucose mass volume serum plasma 1 5 hour post dose fructose po,0.044429765451561576,0.18108526
58528-1,bilirubin in plasma,corticotropin mass volume plasma 1 5 hour post dose glucose,0.044429765451561576,0.24284387
